CustCode,Factory,BalToMfg
CUST0007,F10,241
CUST0025,F3,332
CUST0020,F4,69
CUST0043,F9,117
CUST0053,F10,247
CUST0094,F2,113
CUST0004,F1,92
CUST0091,F10,384
CUST0067,F2,181
CUST0089,F4,163
CUST0052,F4,9
CUST0086,F4,183
CUST0099,F2,226
CUST0027,F10,257
CUST0085,F10,70
CUST0079,F10,213
CUST0053,F3,115
CUST0026,F10,350
CUST0016,F4,128
CUST0068,F1,311
CUST0030,F1,89
CUST0084,F3,371
CUST0017,F3,241
CUST0091,F3,318
CUST0064,F9,40
CUST0078,F10,337
CUST0014,F10,169
CUST0096,F4,338
CUST0075,F10,93
CUST0003,F4,316
CUST0013,F10,360
CUST0026,F10,136
CUST0007,F10,287
CUST0076,F10,168
CUST0054,F9,31
CUST0072,F2,278
CUST0016,F3,38
CUST0049,F9,119
CUST0007,F4,141
CUST0060,F1,327
CUST0032,F2,232
CUST0080,F4,237
CUST0067,F3,351
CUST0010,F1,170
CUST0017,F2,394
CUST0048,F1,115
CUST0041,F10,5
CUST0031,F9,299
CUST0007,F4,229
CUST0035,F2,290
CUST0015,F10,15
CUST0040,F3,372
CUST0052,F4,375
CUST0093,F10,102
CUST0038,F2,313
CUST0081,F4,222
CUST0008,F3,76
CUST0032,F1,199
CUST0052,F1,70
CUST0073,F1,271
CUST0014,F4,140
CUST0092,F2,65
CUST0049,F9,370
CUST0062,F2,359
CUST0096,F4,364
CUST0015,F10,50
CUST0042,F9,342
CUST0076,F3,240
CUST0092,F1,11
CUST0037,F4,276
CUST0015,F10,216
CUST0047,F1,90
CUST0003,F4,101
CUST0013,F2,165
CUST0016,F10,82
CUST0093,F4,282
CUST0068,F4,256
CUST0026,F3,147
CUST0074,F9,138
CUST0052,F1,67
CUST0092,F1,275
CUST0013,F2,252
CUST0068,F1,45
CUST0061,F1,27
CUST0077,F3,110
CUST0027,F2,344
CUST0074,F9,57
CUST0094,F10,320
CUST0041,F1,378
CUST0063,F1,4
CUST0061,F10,59
CUST0044,F1,345
CUST0072,F1,237
CUST0012,F3,351
CUST0068,F10,267
CUST0030,F2,261
CUST0003,F3,245
CUST0003,F2,309
CUST0085,F10,26
CUST0059,F3,318
CUST0035,F3,93
CUST0070,F10,144
CUST0087,F4,173
CUST0087,F3,210
CUST0017,F2,154
CUST0007,F4,153
CUST0067,F3,400
CUST0010,F9,236
CUST0074,F3,247
CUST0010,F1,341
CUST0085,F2,231
CUST0014,F3,123
CUST0022,F4,78
CUST0015,F3,334
CUST0076,F2,216
CUST0049,F4,344
CUST0079,F4,53
CUST0032,F1,81
CUST0052,F1,350
CUST0088,F4,371
CUST0098,F3,337
CUST0069,F10,51
CUST0020,F10,60
CUST0096,F1,353
CUST0045,F9,295
CUST0059,F4,339
CUST0059,F9,335
CUST0049,F9,162
CUST0032,F2,262
CUST0006,F3,225
CUST0054,F3,321
CUST0011,F9,357
CUST0032,F10,52
CUST0096,F10,0
CUST0042,F10,264
CUST0094,F2,192
CUST0005,F2,202
CUST0004,F3,65
CUST0024,F3,129
CUST0003,F4,205
CUST0062,F4,255
CUST0076,F10,90
CUST0044,F3,19
CUST0073,F10,352
CUST0085,F4,301
CUST0052,F10,213
CUST0009,F1,337
CUST0021,F2,183
CUST0058,F4,40
CUST0032,F1,192
CUST0016,F3,365
CUST0094,F3,189
CUST0022,F4,38
CUST0004,F2,165
CUST0014,F2,186
CUST0037,F1,354
CUST0093,F4,207
CUST0049,F4,201
CUST0050,F3,293
CUST0082,F10,339
CUST0100,F9,176
CUST0001,F4,243
CUST0038,F2,8
CUST0044,F3,9
CUST0067,F3,36
CUST0023,F4,41
CUST0075,F9,42
CUST0030,F1,158
CUST0060,F9,352
CUST0061,F4,278
CUST0028,F3,164
CUST0070,F3,0
CUST0045,F1,392
CUST0033,F9,333
CUST0081,F10,46
CUST0049,F3,190
CUST0048,F9,289
CUST0100,F2,346
CUST0011,F9,265
CUST0089,F9,6
CUST0050,F3,366
CUST0077,F9,38
CUST0082,F3,191
CUST0088,F4,36
CUST0003,F1,78
CUST0061,F2,353
CUST0026,F9,206
CUST0046,F3,53
CUST0051,F1,214
CUST0051,F4,394
CUST0009,F3,269
CUST0096,F1,57
CUST0026,F10,210
CUST0046,F2,123
CUST0005,F1,391
CUST0054,F1,88
CUST0090,F9,124
CUST0011,F4,345
CUST0076,F4,177
CUST0038,F10,79
CUST0018,F4,8
CUST0081,F2,308
CUST0023,F2,9
CUST0010,F1,38
CUST0011,F2,283
CUST0002,F3,85
CUST0020,F1,187
CUST0091,F4,252
CUST0041,F4,145
CUST0082,F4,335
CUST0064,F2,122
CUST0013,F4,39
CUST0006,F9,15
CUST0091,F1,71
CUST0080,F4,264
CUST0026,F3,384
CUST0065,F3,142
CUST0087,F2,283
CUST0092,F3,25
CUST0002,F3,121
CUST0066,F2,171
CUST0005,F4,58
CUST0053,F2,157
CUST0049,F1,35
CUST0061,F1,99
CUST0015,F3,171
CUST0047,F3,140
CUST0023,F2,86
CUST0049,F3,269
CUST0045,F10,330
CUST0051,F2,74
CUST0051,F2,252
CUST0005,F2,26
CUST0054,F9,204
CUST0011,F10,132
CUST0036,F1,355
CUST0053,F3,5
CUST0061,F4,252
CUST0043,F2,124
CUST0072,F4,238
CUST0011,F2,244
CUST0034,F3,10
CUST0047,F2,320
CUST0092,F9,285
CUST0002,F9,109
CUST0068,F9,221
CUST0063,F2,195
CUST0097,F2,156
CUST0071,F2,159
CUST0021,F10,239
CUST0100,F1,71
CUST0020,F10,243
CUST0003,F10,221
CUST0019,F9,335
CUST0023,F10,33
CUST0067,F1,155
CUST0004,F3,391
CUST0083,F9,340
CUST0048,F2,238
CUST0096,F10,280
CUST0011,F2,372
CUST0061,F3,210
CUST0042,F10,58
CUST0037,F9,335
CUST0017,F10,59
CUST0052,F1,312
CUST0072,F3,121
CUST0001,F9,88
CUST0017,F2,69
CUST0042,F9,184
CUST0073,F10,177
CUST0011,F4,17
CUST0074,F1,12
CUST0050,F3,142
CUST0085,F2,198
CUST0064,F9,226
CUST0014,F3,22
CUST0017,F3,109
CUST0003,F2,95
CUST0072,F9,367
CUST0054,F2,162
CUST0008,F1,379
CUST0055,F1,123
CUST0096,F1,236
CUST0053,F2,180
CUST0020,F4,308
CUST0033,F3,262
CUST0049,F3,218
CUST0046,F9,4
CUST0048,F4,213
CUST0088,F3,332
CUST0036,F9,201
CUST0010,F10,76
CUST0085,F4,101
CUST0006,F3,225
CUST0065,F10,105
CUST0026,F10,358
CUST0010,F9,178
CUST0048,F9,212
CUST0035,F9,158
CUST0072,F10,158
CUST0044,F2,88
CUST0036,F1,219
CUST0091,F4,30
CUST0028,F1,11
CUST0088,F3,333
CUST0045,F1,229
CUST0086,F2,114
CUST0049,F2,332
CUST0073,F4,355
CUST0058,F3,147
CUST0051,F4,364
CUST0096,F1,176
CUST0097,F9,172
CUST0065,F2,129
CUST0077,F2,237
CUST0100,F3,217
CUST0080,F10,265
CUST0063,F2,254
CUST0060,F10,372
CUST0012,F1,133
CUST0037,F2,247
CUST0040,F10,276
CUST0098,F2,260
CUST0012,F2,358
CUST0099,F10,272
CUST0061,F4,201
CUST0062,F9,112
CUST0008,F3,16
CUST0014,F2,0
CUST0024,F9,254
CUST0087,F9,70
CUST0030,F10,14
CUST0013,F10,184
CUST0069,F3,220
CUST0088,F2,224
CUST0045,F10,205
CUST0027,F9,110
CUST0097,F2,54
CUST0033,F1,48
CUST0061,F4,2
CUST0052,F1,135
CUST0100,F2,338
CUST0095,F4,306
CUST0016,F3,329
CUST0049,F10,104
CUST0028,F10,281
CUST0077,F9,326
CUST0094,F9,134
CUST0017,F3,363
CUST0053,F4,12
CUST0044,F3,373
CUST0008,F2,20
CUST0047,F3,163
CUST0048,F2,22
CUST0056,F4,65
CUST0072,F2,25
CUST0089,F4,218
CUST0005,F10,38
CUST0045,F2,365
CUST0061,F2,118
CUST0088,F1,294
CUST0063,F4,193
CUST0091,F3,96
CUST0047,F1,24
CUST0038,F4,135
CUST0033,F3,27
CUST0053,F2,218
CUST0082,F10,198
CUST0034,F10,157
CUST0070,F2,181
CUST0055,F3,113
CUST0066,F1,383
CUST0093,F10,135
CUST0056,F1,108
CUST0092,F9,172
CUST0036,F4,390
CUST0060,F4,372
CUST0017,F1,371
CUST0054,F4,81
CUST0074,F10,96
CUST0080,F1,205
CUST0019,F2,107
CUST0065,F4,43
CUST0074,F3,55
CUST0073,F3,41
CUST0086,F9,78
CUST0037,F2,215
CUST0069,F9,329
CUST0034,F10,95
CUST0061,F9,57
CUST0019,F1,259
CUST0078,F3,166
CUST0081,F4,68
CUST0018,F3,243
CUST0047,F4,381
CUST0094,F10,213
CUST0048,F3,114
CUST0016,F9,69
CUST0074,F10,153
CUST0096,F3,34
CUST0098,F9,220
CUST0097,F10,200
CUST0083,F2,34
CUST0048,F10,351
CUST0061,F3,143
CUST0035,F4,100
CUST0083,F4,382
CUST0011,F3,273
CUST0065,F4,101
CUST0032,F4,223
CUST0014,F3,185
CUST0089,F1,170
CUST0023,F1,207
CUST0028,F3,331
CUST0066,F3,188
CUST0096,F4,173
CUST0041,F4,397
CUST0092,F9,304
CUST0069,F1,328
CUST0008,F10,217
CUST0051,F3,103
CUST0066,F2,167
CUST0046,F1,0
CUST0027,F4,111
CUST0092,F4,197
CUST0016,F10,356
CUST0087,F10,197
CUST0042,F1,52
CUST0072,F3,200
CUST0046,F3,338
CUST0080,F10,183
CUST0025,F2,363
CUST0067,F3,186
CUST0099,F3,361
CUST0027,F3,396
CUST0008,F10,223
CUST0017,F9,262
CUST0052,F9,229
CUST0096,F9,314
CUST0082,F10,238
CUST0040,F10,391
CUST0059,F1,36
CUST0030,F10,349
CUST0047,F3,221
CUST0100,F9,343
CUST0024,F10,64
CUST0007,F2,391
CUST0080,F4,107
CUST0001,F2,398
CUST0006,F1,288
CUST0072,F2,342
CUST0032,F9,39
CUST0074,F1,328
CUST0055,F4,291
CUST0036,F3,73
CUST0088,F4,271
CUST0072,F9,309
CUST0078,F1,280
CUST0082,F4,13
CUST0039,F1,339
CUST0054,F9,352
CUST0084,F2,355
CUST0037,F1,166
CUST0003,F1,45
CUST0055,F1,258
CUST0066,F1,217
CUST0098,F9,57
CUST0037,F4,119
CUST0078,F1,260
CUST0097,F10,145
CUST0083,F4,260
CUST0002,F2,101
CUST0052,F9,224
CUST0013,F1,14
CUST0097,F9,210
CUST0013,F1,363
CUST0065,F4,23
CUST0004,F9,247
CUST0099,F2,278
CUST0088,F10,352
CUST0053,F1,178
CUST0046,F3,289
CUST0040,F2,15
CUST0047,F9,285
CUST0056,F2,41
CUST0095,F1,149
CUST0069,F1,43
CUST0089,F2,62
CUST0032,F2,213
CUST0002,F1,277
CUST0067,F9,387
CUST0065,F9,169
CUST0021,F2,215
CUST0021,F4,78
CUST0091,F1,41
CUST0090,F9,240
CUST0098,F3,14
CUST0060,F4,396
CUST0094,F4,13
CUST0045,F1,31
CUST0077,F4,216
CUST0016,F10,194
CUST0035,F2,395
CUST0026,F10,147
CUST0083,F3,77
CUST0092,F2,89
CUST0094,F10,340
CUST0032,F4,194
CUST0027,F4,139
CUST0063,F10,205
CUST0088,F4,368
CUST0068,F3,50
CUST0063,F4,359
CUST0059,F10,208
CUST0050,F9,346
CUST0049,F9,392
CUST0037,F3,147
CUST0067,F1,263
CUST0082,F10,391
CUST0098,F3,162
CUST0074,F2,68
CUST0011,F2,325
CUST0056,F3,64
CUST0082,F1,140
CUST0010,F10,191
CUST0071,F3,348
CUST0016,F3,94
CUST0053,F4,221
CUST0080,F10,278
CUST0026,F4,3
CUST0082,F4,366
CUST0017,F1,97
CUST0004,F2,153
CUST0067,F2,134
CUST0001,F9,78
CUST0067,F9,315
CUST0047,F3,262
CUST0080,F9,323
CUST0020,F1,385
CUST0044,F4,124
CUST0047,F2,302
CUST0064,F4,397
CUST0067,F2,260
CUST0013,F4,220
CUST0088,F3,43
CUST0059,F2,157
CUST0090,F3,170
CUST0005,F10,154
CUST0086,F2,376
CUST0097,F9,340
CUST0011,F1,191
CUST0065,F10,175
CUST0064,F1,356
CUST0006,F2,300
CUST0072,F2,297
CUST0072,F10,325
CUST0098,F3,71
CUST0033,F2,98
CUST0050,F4,319
CUST0030,F10,76
CUST0056,F1,61
CUST0016,F10,246
CUST0063,F4,21
CUST0061,F4,53
CUST0036,F3,190
CUST0056,F9,321
CUST0078,F3,138
CUST0019,F3,367
CUST0027,F4,371
CUST0028,F2,60
CUST0086,F10,192
CUST0071,F9,252
CUST0079,F4,137
CUST0052,F1,186
CUST0073,F9,166
CUST0084,F3,123
CUST0097,F1,325
CUST0086,F1,127
CUST0084,F10,363
CUST0056,F1,293
CUST0078,F1,119
CUST0075,F1,343
CUST0053,F3,111
CUST0038,F1,19
CUST0093,F3,348
CUST0012,F3,171
CUST0022,F1,288
CUST0029,F1,240
CUST0083,F2,205
CUST0045,F1,283
CUST0093,F3,66
CUST0052,F2,49
CUST0047,F10,39
CUST0095,F4,126
CUST0098,F3,45
CUST0038,F4,34
CUST0068,F3,389
CUST0056,F4,131
CUST0056,F1,40
CUST0070,F10,254
CUST0021,F3,298
CUST0080,F10,227
CUST0070,F4,55
CUST0041,F1,31
CUST0056,F4,280
CUST0058,F1,263
CUST0100,F4,206
CUST0013,F2,116
CUST0043,F4,359
CUST0082,F10,183
CUST0068,F3,232
CUST0088,F9,40
CUST0055,F4,344
CUST0066,F2,326
CUST0032,F3,110
CUST0057,F9,200
CUST0086,F1,398
CUST0001,F2,284
CUST0013,F4,377
CUST0019,F3,138
CUST0007,F10,358
CUST0096,F3,43
CUST0051,F10,363
CUST0042,F2,187
CUST0024,F2,165
CUST0002,F2,214
CUST0080,F4,52
CUST0048,F4,296
CUST0042,F4,126
CUST0048,F1,166
CUST0014,F1,224
CUST0001,F1,362
CUST0070,F9,39
CUST0039,F3,63
CUST0070,F10,30
CUST0096,F4,294
CUST0049,F2,96
CUST0002,F1,347
CUST0069,F2,366
CUST0074,F2,146
CUST0047,F9,56
CUST0066,F10,199
CUST0060,F4,129
CUST0011,F10,280
CUST0064,F4,72
CUST0081,F1,104
CUST0069,F4,361
CUST0049,F1,3
CUST0075,F3,0
CUST0065,F2,242
CUST0063,F9,61
CUST0030,F3,240
CUST0005,F3,197
CUST0025,F1,323
CUST0081,F9,177
CUST0099,F2,393
CUST0017,F1,95
CUST0087,F9,296
CUST0033,F4,20
CUST0018,F2,41
CUST0072,F4,163
CUST0025,F1,157
CUST0024,F3,336
CUST0070,F3,354
CUST0067,F9,280
CUST0003,F9,351
CUST0049,F9,254
CUST0082,F10,177
CUST0064,F3,398
CUST0039,F1,19
CUST0012,F9,42
CUST0057,F1,363
CUST0100,F2,161
CUST0039,F10,382
CUST0071,F10,252
CUST0046,F2,125
CUST0100,F2,350
CUST0094,F3,397
CUST0083,F1,139
CUST0067,F3,160
CUST0033,F9,286
CUST0057,F4,27
CUST0073,F1,137
CUST0053,F1,59
CUST0064,F4,212
CUST0088,F1,391
CUST0037,F9,390
CUST0007,F2,54
CUST0047,F4,11
CUST0004,F1,46
CUST0014,F4,287
CUST0033,F1,34
CUST0062,F3,236
CUST0075,F2,56
CUST0057,F4,250
CUST0024,F2,377
CUST0023,F1,390
CUST0097,F9,97
CUST0048,F4,76
CUST0041,F2,54
CUST0021,F1,145
CUST0018,F4,371
CUST0055,F1,128
CUST0029,F9,75
CUST0067,F1,14
CUST0003,F1,299
CUST0074,F10,219
CUST0043,F9,351
CUST0029,F9,217
CUST0100,F10,250
CUST0038,F1,319
CUST0006,F2,326
CUST0060,F10,139
CUST0086,F1,298
CUST0052,F4,46
CUST0052,F10,397
CUST0098,F4,11
CUST0036,F4,375
CUST0065,F9,378
CUST0012,F9,374
CUST0017,F3,52
CUST0075,F9,62
CUST0028,F4,307
CUST0005,F3,212
CUST0029,F3,132
CUST0013,F9,60
CUST0025,F10,149
CUST0048,F3,185
CUST0059,F1,33
CUST0066,F3,174
CUST0036,F1,33
CUST0043,F2,177
CUST0078,F3,42
CUST0034,F9,246
CUST0079,F3,339
CUST0043,F9,309
CUST0018,F3,329
CUST0046,F9,367
CUST0005,F1,103
CUST0007,F3,310
CUST0041,F3,354
CUST0036,F2,249
CUST0019,F1,361
CUST0061,F3,187
CUST0078,F2,120
CUST0065,F4,286
CUST0060,F1,81
CUST0051,F2,391
CUST0058,F9,312
CUST0023,F9,357
CUST0048,F1,28
CUST0044,F1,26
CUST0058,F9,374
CUST0022,F4,258
CUST0062,F1,300
CUST0040,F2,389
CUST0017,F1,6
CUST0027,F3,139
CUST0026,F9,56
CUST0062,F4,221
CUST0077,F2,265
CUST0001,F4,42
CUST0024,F2,350
CUST0005,F3,93
CUST0070,F3,315
CUST0052,F3,145
CUST0016,F3,74
CUST0013,F4,342
CUST0049,F2,161
CUST0072,F9,321
CUST0036,F10,101
CUST0082,F1,256
CUST0099,F4,396
CUST0067,F10,97
CUST0097,F3,249
CUST0085,F9,368
CUST0022,F4,225
CUST0084,F9,236
CUST0099,F3,383
CUST0069,F9,146
CUST0072,F1,22
CUST0046,F2,171
CUST0091,F3,145
CUST0094,F3,215
CUST0026,F9,321
CUST0021,F10,119
CUST0049,F9,348
CUST0082,F2,273
CUST0085,F2,88
CUST0061,F9,112
CUST0018,F3,305
CUST0030,F3,328
CUST0048,F10,351
CUST0011,F3,85
CUST0087,F10,272
CUST0080,F10,76
CUST0039,F9,127
CUST0055,F2,371
CUST0093,F9,44
CUST0082,F2,304
CUST0052,F9,325
CUST0020,F2,52
CUST0042,F3,209
CUST0039,F2,26
CUST0080,F9,47
CUST0095,F9,50
CUST0060,F10,316
CUST0012,F4,89
CUST0084,F2,373
CUST0083,F9,274
CUST0036,F2,391
CUST0073,F4,351
CUST0062,F9,135
CUST0034,F10,281
CUST0078,F1,58
CUST0074,F1,269
CUST0044,F9,197
CUST0039,F1,367
CUST0084,F9,285
CUST0072,F1,130
CUST0032,F3,387
CUST0088,F2,264
CUST0006,F9,205
CUST0012,F1,165
CUST0008,F9,196
CUST0061,F1,10
CUST0100,F1,360
CUST0024,F3,228
CUST0046,F9,340
CUST0071,F9,10
CUST0100,F4,17
CUST0006,F1,144
CUST0011,F9,214
CUST0095,F10,107
CUST0002,F9,341
CUST0026,F4,358
CUST0004,F3,374
CUST0057,F4,218
CUST0067,F10,339
CUST0052,F10,364
CUST0082,F10,359
CUST0027,F10,54
CUST0076,F1,345
CUST0070,F10,31
CUST0061,F4,159
CUST0098,F2,93
CUST0067,F4,197
CUST0050,F3,101
CUST0059,F1,157
CUST0081,F2,75
CUST0096,F3,176
CUST0029,F10,306
CUST0034,F10,225
CUST0097,F9,121
CUST0047,F9,218
CUST0025,F2,159
CUST0012,F9,234
CUST0022,F10,315
CUST0068,F1,294
CUST0074,F10,280
CUST0019,F2,8
CUST0035,F1,386
CUST0083,F9,131
CUST0075,F10,206
CUST0043,F9,301
CUST0012,F10,305
CUST0039,F9,242
CUST0056,F10,162
CUST0072,F1,271
CUST0064,F2,282
CUST0008,F4,121
CUST0006,F10,190
CUST0090,F10,117
CUST0040,F10,391
CUST0091,F2,149
CUST0047,F9,161
CUST0026,F1,395
CUST0053,F4,365
CUST0007,F4,20
CUST0044,F3,170
CUST0076,F4,165
CUST0087,F3,215
CUST0095,F10,178
CUST0076,F4,310
CUST0031,F3,293
CUST0065,F3,42
CUST0062,F10,102
CUST0060,F4,341
CUST0001,F9,234
CUST0020,F3,308
CUST0054,F10,140
CUST0083,F9,330
CUST0093,F2,370
CUST0066,F1,8
CUST0046,F1,144
CUST0038,F2,129
CUST0075,F4,356
CUST0093,F4,226
CUST0099,F10,300
CUST0002,F3,221
CUST0072,F10,96
CUST0003,F9,269
CUST0096,F3,328
CUST0020,F1,297
CUST0069,F1,134
CUST0008,F1,215
CUST0003,F2,182
CUST0007,F2,342
CUST0077,F2,196
CUST0034,F4,301
CUST0003,F4,297
CUST0076,F10,255
CUST0079,F3,40
CUST0064,F9,238
CUST0025,F2,38
CUST0086,F4,54
CUST0073,F2,145
CUST0036,F1,116
CUST0027,F1,387
CUST0034,F9,103
CUST0052,F10,134
CUST0042,F4,6
CUST0018,F1,182
CUST0069,F10,270
CUST0067,F9,357
CUST0023,F1,115
CUST0069,F3,283
CUST0082,F10,10
CUST0080,F2,310
CUST0091,F10,146
CUST0024,F10,253
CUST0093,F4,133
CUST0067,F3,274
CUST0091,F9,4
CUST0027,F9,4
CUST0051,F3,70
CUST0028,F2,98
CUST0013,F2,234
CUST0055,F9,48
CUST0033,F9,76
CUST0015,F10,116
CUST0081,F10,279
CUST0078,F2,224
CUST0028,F9,282
CUST0029,F2,216
CUST0045,F4,114
CUST0020,F10,396
CUST0049,F9,101
CUST0090,F1,41
CUST0081,F4,307
CUST0044,F2,88
CUST0084,F1,365
CUST0097,F4,130
CUST0071,F4,67
CUST0025,F10,116
CUST0054,F2,53
CUST0046,F2,133
CUST0077,F4,34
CUST0077,F4,397
CUST0015,F2,400
CUST0069,F2,314
CUST0025,F2,129
CUST0096,F2,310
CUST0046,F4,341
CUST0013,F3,31
CUST0015,F1,251
CUST0047,F10,204
CUST0046,F4,56
CUST0039,F9,104
CUST0096,F9,308
CUST0041,F3,214
CUST0067,F10,303
CUST0085,F2,70
CUST0065,F2,129
CUST0005,F4,233
CUST0015,F3,327
CUST0045,F9,296
CUST0011,F9,259
CUST0044,F4,123
CUST0016,F9,370
CUST0087,F10,251
CUST0042,F1,76
CUST0061,F4,136
CUST0054,F2,294
CUST0055,F2,77
CUST0069,F2,80
CUST0072,F9,223
CUST0081,F4,102
CUST0058,F9,277
CUST0047,F10,37
CUST0007,F2,343
CUST0048,F1,243
CUST0033,F9,35
CUST0002,F4,83
CUST0099,F10,83
CUST0001,F4,63
CUST0056,F9,241
CUST0090,F4,252
CUST0002,F2,333
CUST0089,F3,110
CUST0075,F2,398
CUST0089,F4,379
CUST0002,F3,321
CUST0005,F10,372
CUST0039,F1,39
CUST0052,F1,119
CUST0066,F1,58
CUST0039,F3,60
CUST0099,F1,302
CUST0077,F4,276
CUST0036,F2,208
CUST0050,F4,386
CUST0007,F3,39
CUST0004,F2,11
CUST0045,F4,83
CUST0011,F2,146
CUST0015,F10,286
CUST0008,F3,373
CUST0007,F3,16
CUST0028,F4,65
CUST0014,F3,114
CUST0063,F2,366
CUST0036,F1,166
CUST0039,F9,285
CUST0028,F3,86
CUST0004,F4,266
CUST0096,F4,400
CUST0056,F9,186
CUST0083,F1,256
CUST0090,F3,45
CUST0016,F9,294
CUST0044,F3,189
CUST0003,F4,272
CUST0041,F3,354
CUST0041,F10,41
CUST0006,F10,341
CUST0079,F4,374
CUST0052,F10,49
CUST0077,F1,59
CUST0052,F9,354
CUST0085,F4,1
CUST0037,F4,320
CUST0053,F9,210
CUST0066,F9,294
CUST0052,F9,116
CUST0005,F3,320
CUST0073,F4,231
CUST0076,F4,127
CUST0099,F4,336
CUST0016,F4,102
CUST0028,F1,389
CUST0044,F3,162
CUST0056,F10,259
CUST0037,F2,17
CUST0089,F10,171
CUST0051,F3,110
CUST0095,F10,54
CUST0034,F4,170
CUST0084,F9,75
CUST0095,F10,100
CUST0030,F9,376
CUST0070,F2,40
CUST0024,F4,363
CUST0006,F4,210
CUST0003,F3,150
CUST0045,F1,321
CUST0055,F10,293
CUST0047,F9,171
CUST0049,F10,67
CUST0002,F1,371
CUST0046,F1,97
CUST0022,F9,356
CUST0062,F9,280
CUST0100,F3,84
CUST0045,F9,127
CUST0014,F9,235
CUST0048,F4,131
CUST0056,F2,143
CUST0037,F2,295
CUST0019,F4,352
CUST0032,F4,184
CUST0038,F4,334
CUST0092,F3,87
CUST0072,F9,303
CUST0065,F2,332
CUST0048,F4,123
CUST0050,F1,105
CUST0033,F4,331
CUST0087,F2,290
CUST0034,F10,367
CUST0007,F10,393
CUST0034,F4,309
CUST0096,F1,14
CUST0098,F2,310
CUST0043,F9,377
CUST0069,F9,9
CUST0030,F9,99
CUST0054,F2,362
CUST0006,F3,332
CUST0050,F2,115
CUST0010,F4,270
CUST0100,F1,98
CUST0050,F10,313
CUST0081,F9,26
CUST0075,F4,102
CUST0089,F10,17
CUST0046,F9,184
CUST0001,F2,200
CUST0040,F9,343
CUST0081,F10,173
CUST0064,F2,12
CUST0073,F3,385
CUST0035,F10,34
CUST0092,F3,232
CUST0018,F2,393
CUST0027,F2,190
CUST0074,F1,385
CUST0014,F1,104
CUST0007,F9,164
CUST0086,F10,148
CUST0040,F10,360
CUST0070,F4,118
CUST0091,F3,200
CUST0069,F4,1
CUST0012,F3,359
CUST0067,F10,0
CUST0096,F10,168
CUST0076,F4,28
CUST0047,F2,189
CUST0044,F2,240
CUST0038,F9,233
CUST0003,F4,172
CUST0071,F10,137
CUST0032,F9,281
CUST0033,F3,112
CUST0076,F1,48
CUST0067,F2,396
CUST0020,F4,205
CUST0059,F10,115
CUST0041,F9,182
CUST0052,F10,182
CUST0011,F1,161
CUST0036,F9,395
CUST0013,F9,92
CUST0007,F10,101
CUST0098,F3,82
CUST0063,F10,226
CUST0072,F2,388
CUST0023,F4,172
CUST0037,F10,50
CUST0053,F2,315
CUST0047,F1,1
CUST0048,F1,278
CUST0023,F9,394
CUST0085,F9,329
CUST0098,F4,391
CUST0031,F10,145
CUST0022,F10,76
CUST0034,F10,366
CUST0005,F4,117
CUST0073,F1,334
CUST0066,F10,259
CUST0012,F4,126
CUST0008,F1,340
CUST0013,F9,397
CUST0054,F4,122
CUST0062,F9,194
CUST0100,F4,46
CUST0027,F9,24
CUST0034,F2,163
CUST0060,F3,123
CUST0089,F10,25
CUST0082,F4,11
CUST0038,F4,8
CUST0003,F2,385
CUST0055,F4,97
CUST0051,F9,204
CUST0100,F3,58
CUST0049,F3,314
CUST0081,F2,228
CUST0095,F10,33
CUST0022,F2,318
CUST0011,F10,126
CUST0068,F10,260
CUST0083,F9,394
CUST0081,F1,162
CUST0060,F9,194
CUST0082,F9,299
CUST0030,F10,206
CUST0048,F2,243
CUST0039,F1,75
CUST0041,F9,180
CUST0081,F10,124
CUST0096,F9,48
CUST0095,F9,292
CUST0028,F9,51
CUST0053,F9,115
CUST0077,F2,340
CUST0095,F4,136
CUST0059,F9,24
CUST0089,F4,345
CUST0058,F4,269
CUST0028,F10,396
CUST0025,F3,63
CUST0052,F4,191
CUST0072,F9,315
CUST0038,F4,348
CUST0085,F1,73
CUST0004,F1,257
CUST0012,F4,217
CUST0011,F3,144
CUST0016,F3,46
CUST0043,F9,105
CUST0033,F2,143
CUST0018,F1,124
CUST0085,F9,156
CUST0043,F1,328
CUST0059,F4,92
CUST0076,F1,307
CUST0027,F9,286
CUST0039,F4,349
CUST0079,F1,219
CUST0090,F10,185
CUST0090,F10,314
CUST0061,F10,102
CUST0084,F1,161
CUST0016,F2,92
CUST0001,F9,337
CUST0014,F2,9
CUST0076,F1,6
CUST0031,F2,311
CUST0060,F1,1
CUST0095,F9,381
CUST0018,F2,206
CUST0027,F2,17
CUST0099,F9,396
CUST0044,F3,296
CUST0009,F10,121
CUST0016,F9,330
CUST0057,F3,281
CUST0044,F10,261
CUST0053,F4,14
CUST0048,F9,119
CUST0015,F1,267
CUST0095,F3,180
CUST0020,F1,325
CUST0036,F2,127
CUST0100,F10,93
CUST0045,F4,357
CUST0029,F4,319
CUST0071,F2,264
CUST0086,F1,130
CUST0069,F9,294
CUST0094,F4,153
CUST0056,F3,12
CUST0093,F10,220
CUST0037,F9,164
CUST0066,F9,214
CUST0081,F1,91
CUST0077,F3,90
CUST0034,F10,190
CUST0091,F10,309
CUST0051,F4,129
CUST0014,F9,55
CUST0015,F9,96
CUST0029,F1,223
CUST0051,F10,173
CUST0072,F1,235
CUST0023,F1,195
CUST0034,F4,311
